"","age","year","n","prop1.mean","prop1.var","prop1.se","prop1.max","prop1.min","prop1.mean.asintrans","prop1.max.asintrans","prop1.min.asintrans","prop2.mean","prop2.var","prop2.se","prop2.max","prop2.min","prop2.mean.asintrans","prop2.max.asintrans","prop2.min.asintrans","last.annulus.mean","last.annulus.var","last.annulus.se","last.annulus.max","last.annulus.min","last.annulus.mean.asintrans","last.annulus.max.asintrans","last.annulus.min.asintrans","prop1.h1","prop1.h2","prop2.h1","prop2.h2","last.annulus.h1","last.annulus.h2"
"14","4","2014",350,0.37136124829164,0.00200957714362388,0.0448283073919134,0.477046979865772,0.217719438079107,1.3105925199782,1.52487414775694,0.970894888894128,0.701195456555919,0.00186295234716353,0.0431619316894359,0.835497583415827,0.559089905014358,1.98492336263874,2.30634646938654,1.68925297267868,0.892311998832089,0.000778187666881658,0.0278960152509576,0.96374831790564,0.80891808131736,2.47288573801533,2.75845604205937,2.2367841454645,0.33969763108407,0.214281627778746,0.295670389960053,0.321423106747807,0.236101592550831,0.285570304044037
"15","4","2015",5,0.378170058138647,0.00220744939073191,0.0469835012608885,0.442430038671047,0.311867488931056,1.32465863616185,1.45540046880235,1.18503457062756,0.716570950758318,0.00249430610830748,0.0499430286256999,0.780258597707278,0.661566794163479,2.01877206277336,2.16580651934483,1.89983517475289,0.891593279014205,0.00152729584664131,0.0390806326284684,0.940510420591327,0.845981121876169,2.47057057166523,2.64881208362966,2.33499989030883,0.139624065534297,0.130741832640503,0.118936888020467,0.14703445657147,0.135570681356401,0.178241511964432
"16","4","2016",411,0.38434808411641,0.00169042239565387,0.0411147466932957,0.492623296332725,0.267572330411118,1.3373786817489,1.55604238419603,1.08732510976021,0.729818086734642,0.0014547377339613,0.0381410242909299,0.833128349292805,0.612667197786071,2.04838181680712,2.29997408832575,1.79808257211043,0.906988322935598,0.0005336831787366,0.0231015839010359,0.974072168407866,0.83806448907711,2.52176166372857,2.81814208835608,2.31329226073546,0.250053571988695,0.218663702447129,0.250299244696687,0.251592271518633,0.208469402993107,0.296380424627511
"17","5","1996",14,0.366923293613496,0.00224627547471174,0.0473948886981681,0.455543636019436,0.300966901393286,1.30139602947171,1.4817660305757,1.16138846352088,0.602124545227,0.00472956231508276,0.0687718133764317,0.715651601760086,0.446195063962669,1.77649289217835,2.01673306755712,1.46297767998283,0.935324084518521,0.000532207613793978,0.0230696253501,0.977151840127485,0.900755840586349,2.62731478256495,2.83811728522177,2.50061526219408,0.140007565950826,0.180370001103993,0.313515212195515,0.240240175378774,0.126699520370876,0.210802502656819
"18","5","2011",103,0.357338613811716,0.00234817900144511,0.0484580127682215,0.456168141251014,0.227514127497118,1.28145314402947,1.48301993766712,0.994440911331266,0.644906927522782,0.00201307962847299,0.0448673559336071,0.73986392392472,0.490058807056847,1.86482866685539,2.07114083877075,1.55091263072694,0.921318112804018,0.000466883436987231,0.0216074856701845,0.97272510245494,0.860630623642569,2.5729566085301,2.8097701554812,2.37641779055222,0.287012232698201,0.201566793637656,0.313916036128448,0.206312171915358,0.19653881797788,0.236813546951098
"19","5","2012",109,0.342657809202897,0.00217121541855933,0.0465963026275619,0.489513558460757,0.24594044406571,1.25067220226331,1.54982190588356,1.03779675843613,0.624609872437213,0.00211210825262987,0.0459576789299663,0.726020304797065,0.488068467130974,1.82267082163898,2.03984802895881,1.54693099568878,0.928608274021639,0.000412754848865969,0.0203163689882314,0.980664752912149,0.850780154472811,2.60063621191703,2.86258609012943,2.34838103927657,0.212875443827177,0.299149703620253,0.275739825950203,0.217177207319825,0.252255172640453,0.261949878212398
"20","5","2013",40,0.303253708489529,0.00141230734679193,0.0375806778383777,0.366918175273949,0.167703176476806,1.16636874704658,1.3013854097308,0.843846471037695,0.599609846988866,0.00269302607933037,0.0518943742551191,0.701468797863567,0.395764697591656,1.77135791572408,1.98552060300977,1.36078538135042,0.914695076034692,0.000437370043502403,0.0209133938781443,0.95003318276209,0.853948065712772,2.54881151792627,2.69071811868733,2.35731142400854,0.322522276008881,0.135016662684222,0.410572534373663,0.214162687285693,0.19150009391773,0.141906600761059
"21","5","2014",84,0.32926061537613,0.00174764522425861,0.0418048468991169,0.422481139234856,0.20752508361204,1.22230653429779,1.41513069034434,0.94597812359065,0.637145268883311,0.0032095773405785,0.0566531317808513,0.753527532736773,0.508320231945607,1.84864819393482,2.10256093000889,1.5874375587532,0.931991320966015,0.000419050379491391,0.0204707200530756,0.977679567876434,0.883555414969752,2.61392269697151,2.84166929617679,2.44512160021946,0.276328410707136,0.192824156046558,0.261210635181611,0.253912736074074,0.168801096752043,0.227746599205285
"22","5","2015",101,0.350201666481568,0.00152259274209107,0.0390204144274644,0.457670720299345,0.263156811069017,1.26652645251551,1.4860363141861,1.07732447122145,0.658421150953926,0.00159096823548114,0.0398869431704304,0.742027383280891,0.506960257283035,1.89319472889447,2.07607895108384,1.58471729098808,0.94101267752423,0.000216288392906581,0.0147067465099043,0.971919379609791,0.900155841967821,2.65093966046329,2.80485851693123,2.49861119807231,0.189201981294061,0.21950986167059,0.308477437906391,0.182884222189369,0.152328462390974,0.153918856467941
"23","5","2016",18,0.38841397505635,0.000994489661162218,0.031535530139229,0.446060893259092,0.332487646023061,1.34572893998809,1.46270776732327,1.22916487339262,0.678834273792183,0.00373506245961373,0.0611151573638957,0.760387953037264,0.546607443076859,1.93656641642404,2.11855590719863,1.66414673444096,0.951122893369835,0.0010236198390681,0.0319940594340278,0.987676579137149,0.895481086570195,2.69574575306298,2.91911228618539,2.48317625484619,0.11656406659547,0.116978827335177,0.272419681983075,0.181989490774593,0.212569498216787,0.223366533122406
"24","6","1996",11,0.364891585062257,0.00183305713055116,0.0428142164537804,0.438254827832839,0.303968253968254,1.29717809472574,1.4469899402838,1.16792272641447,0.632128233230958,0.00132098085382777,0.0363453002990452,0.686809032389905,0.56859410430839,1.83822922907981,1.95370282908363,1.70841854883642,0.960229189364328,0.000120538048597967,0.0109789821294129,0.977811279089519,0.945419501133787,2.74004799931338,2.84256219171942,2.66998489032436,0.129255368311276,0.149811845558058,0.129810680243385,0.115473600003821,0.0700631089890216,0.10251419240604
"25","6","2011",115,0.374879096530327,0.00269693614712138,0.0519320339205137,0.469786126513523,0.169222101493018,1.31786632646486,1.51033174381495,0.847904775739195,0.625806227010982,0.0025063865817034,0.0500638250806248,0.737710661208836,0.417441345728198,1.82514227625136,2.06623920361703,1.40491937553187,0.946896155958711,0.000274446610464358,0.0165664302269487,0.982151649433777,0.90443306286087,2.67652742098456,2.87359592971983,2.51301749510815,0.469961550725663,0.192465417350092,0.420222900719489,0.241096927365662,0.163509925876411,0.19706850873527
"26","6","2012",83,0.342392614129599,0.00217444211060542,0.0466309136797191,0.444164837020774,0.230282454096187,1.25011337236246,1.45889259563724,1.00103025236251,0.609315344490485,0.00210258005015215,0.0458538989634704,0.710597118555806,0.514272335277935,1.79120731705066,2.00555797700198,1.59934487513054,0.948960973312108,0.000249435654234197,0.0157935320379641,0.977516764717982,0.902948020300848,2.68582167821206,2.84056917238072,2.50798367610567,0.249083119999945,0.208779223274786,0.191862441920123,0.214350659951315,0.177838002106392,0.154747494168658
"27","6","2013",103,0.328371935951486,0.00190292730347364,0.0436225549856223,0.458953890146551,0.211512476353482,1.22041485350434,1.48861162128107,0.955776094592454,0.594363629899471,0.00247483933315272,0.0497477570665525,0.733765727864127,0.423005197793913,1.76066228105811,2.05729249053247,1.41619154772089,0.937196520047644,0.000289360740672928,0.0170106067109004,0.981886361783647,0.896956536491026,2.63497982924801,2.87159950401598,2.48801419725283,0.264638758911882,0.268196767776736,0.344470733337226,0.296630209474354,0.146965631995181,0.236619674767967
"28","6","2014",74,0.299840210078898,0.00115321727837724,0.0339590529664365,0.404255319148936,0.231788972273401,1.15893076398967,1.37811696179014,1.00460448030497,0.589393468285166,0.00210556893265871,0.0458864787563691,0.693336098959119,0.438297946762741,1.75054971098031,1.9678166980776,1.4470768428493,0.948865283406769,0.000253136952581208,0.0159102782056508,0.981688094943751,0.907143792439065,2.68538706963905,2.87011679829453,2.52229713800053,0.154326283684705,0.219186197800472,0.303472868131014,0.217266987097286,0.163089931638517,0.184729728655482
"29","6","2015",22,0.311448431617989,0.00228114184933555,0.0477613007500377,0.456519612638169,0.24119819800585,1.18412981313775,1.48372557529107,1.02674852610778,0.614203558474861,0.00316136955818483,0.056226057643986,0.73549838599237,0.493848653667595,1.80123756172192,2.06121671849577,1.55849332376072,0.956117714400506,0.000183579155333838,0.0135491385458205,0.972471679286259,0.921334901602795,2.71950436582463,2.80821779474389,2.57301896745592,0.157381287029977,0.299595762153317,0.242744237961206,0.259979156773852,0.146485398368714,0.088713428919255
"30","6","2016",37,0.342250833686032,0.00181197931210435,0.0425673503063598,0.433099516110882,0.258293797377497,1.2498145642706,1.43659287493717,1.06624764916556,0.634923963648278,0.00329507349517304,0.0574027307292348,0.731840710989574,0.458622634194481,1.84403142327096,2.05294212376319,1.48794684740254,0.964175300430344,0.000383602889249635,0.019585782834741,0.986308200536037,0.886252045826514,2.76074691264925,2.90703137557144,2.45357146566169,0.183566915105044,0.186778310666571,0.356084575868421,0.208910700492233,0.307175446987558,0.146284462922193
