r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,zone
0.6897118818372768,0.689400971899238,8.389927250946293,2218.365505419137,7.473853629106924e-256,2,-3544.969381386698,7095.938762773396,7110.6620286103425,70250.0975176189,998,A1
0.5443856580800182,0.5439291306833047,10.166566729556095,1192.4490446775176,1.492951747732811e-172,2,-3737.0420968865506,7480.084193773101,7494.807459610048,103152.36090838387,998,A2
0.6235392184383874,0.6231577992068154,9.292684949113976,1634.7870448703432,1.332497290429863e-211,2,-3607.0352201089263,7220.070440217853,7234.760523212721,85231.39164716407,987,A3
0.4849354574046435,0.4844167619941748,10.836690153287831,934.9137231935566,3.1576417744071545e-145,2,-3781.865759074137,7569.731518148274,7584.43974635975,116611.81650401687,993,A4
0.16685325860199213,0.1660022404800331,13.848568585699383,196.06310875951158,9.688611995864174e-41,2,-3969.224100751885,7944.44820150377,7959.113918882466,187755.41198349057,979,A6
