r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,zone
0.7177028911528326,0.7165167688467521,0.3053404515844318,605.0833775518777,2.6216780437757266e-67,2,-54.82236436104051,115.64472872208103,126.086645492107,22.18940434696077,238,A1
0.5551374243170628,0.5532682538310001,0.43905743744213066,296.99667764731817,9.515587406056138e-44,2,-141.99104901649315,289.9820980329863,300.42401480301226,45.879601142833614,238,A2
0.6752199960747058,0.6738438096173953,0.3240784203479307,490.6457206345889,1.4688023368819023e-59,2,-68.531943994887,143.063887989774,153.48070001078844,24.786330118309582,236,A3
0.46255792374361504,0.4602902356581451,0.41372061697420953,203.97775457189908,8.389584325367232e-34,2,-127.18921713153546,260.3784342630709,270.80782491886544,40.56604549155637,237,A4
0.1040953255869478,0.10026667313219118,0.7422250996207078,27.18850217329653,4.056684916624643e-7,2,-263.5129921731659,533.0259843463318,543.4174797614087,128.9101550506309,234,A6
